"nombre_sensor,""zona"",""valor"",""latitud"",""longitud"""
"ESP32_Ultra_03,""Municipalidad"",""688"",""-140636111111111"",""-757291666666667"""
"ESP32_Ultra_03,""Municipalidad"",""516"",""-140636111111111"",""-757291666666667"""
"ESP32_Ultra_03,""Municipalidad"",""7525"",""-140636111111111"",""-757291666666667"""
"ESP32_Ultra_03,""Municipalidad"",""3515"",""-140636111111111"",""-757291666666667"""
"ESP32_Ultra_03,""Municipalidad"",""2733"",""-140636111111111"",""-757291666666667"""
"ESP32_Ultra_03,""Municipalidad"",""4125"",""-140636111111111"",""-757291666666667"""
"ESP32_Ultra_03,""Municipalidad"",""7104"",""-140636111111111"",""-757291666666667"""
"ESP32_Ultra_03,""Municipalidad"",""1208"",""-140636111111111"",""-757291666666667"""
"ESP32_Ultra_03,""Municipalidad"",""6211"",""-140636111111111"",""-757291666666667"""
"ESP32_Ultra_03,""Municipalidad"",""1712"",""-140636111111111"",""-757291666666667"""
"ESP32_Ultra_03,""Municipalidad"",""245"",""-140636111111111"",""-757291666666667"""
"ESP32_Ultra_03,""Municipalidad"",""646"",""-140636111111111"",""-757291666666667"""
"ESP32_Ultra_03,""Municipalidad"",""4017"",""-140636111111111"",""-757291666666667"""
"ESP32_Ultra_03,""Municipalidad"",""411"",""-140636111111111"",""-757291666666667"""
"ESP32_Ultra_03,""Municipalidad"",""6721"",""-140636111111111"",""-757291666666667"""
"ESP32_Ultra_03,""Municipalidad"",""5845"",""-140636111111111"",""-757291666666667"""
"ESP32_Ultra_03,""Municipalidad"",""4146"",""-140636111111111"",""-757291666666667"""
"ESP32_Ultra_03,""Municipalidad"",""1992"",""-140636111111111"",""-757291666666667"""
"ESP32_Ultra_03,""Municipalidad"",""963"",""-140636111111111"",""-757291666666667"""
"ESP32_Ultra_03,""Municipalidad"",""7692"",""-140636111111111"",""-757291666666667"""
"ESP32_Ultra_03,""Municipalidad"",""2393"",""-140636111111111"",""-757291666666667"""
"ESP32_Ultra_03,""Municipalidad"",""4764"",""-140636111111111"",""-757291666666667"""
"ESP32_Ultra_03,""Municipalidad"",""2501"",""-140636111111111"",""-757291666666667"""
"ESP32_Ultra_03,""Municipalidad"",""2783"",""-140636111111111"",""-757291666666667"""
"ESP32_Ultra_03,""Municipalidad"",""2288"",""-140636111111111"",""-757291666666667"""
"ESP32_Ultra_03,""Municipalidad"",""6016"",""-140636111111111"",""-757291666666667"""
"ESP32_Ultra_03,""Municipalidad"",""6237"",""-140636111111111"",""-757291666666667"""
"ESP32_Ultra_03,""Municipalidad"",""312"",""-140636111111111"",""-757291666666667"""
"ESP32_Ultra_03,""Municipalidad"",""315"",""-140636111111111"",""-757291666666667"""
"ESP32_Ultra_03,""Municipalidad"",""3558"",""-140636111111111"",""-757291666666667"""
"ESP32_Ultra_03,""Municipalidad"",""5241"",""-140636111111111"",""-757291666666667"""
"ESP32_Ultra_03,""Municipalidad"",""7442"",""-140636111111111"",""-757291666666667"""
"ESP32_Ultra_03,""Municipalidad"",""5508"",""-140636111111111"",""-757291666666667"""
"ESP32_Ultra_03,""Municipalidad"",""5524"",""-140636111111111"",""-757291666666667"""
"ESP32_Ultra_03,""Municipalidad"",""916"",""-140636111111111"",""-757291666666667"""
"ESP32_Ultra_03,""Municipalidad"",""528"",""-140636111111111"",""-757291666666667"""
"ESP32_Ultra_03,""Municipalidad"",""5372"",""-140636111111111"",""-757291666666667"""
"ESP32_Ultra_03,""Municipalidad"",""3329"",""-140636111111111"",""-757291666666667"""
"ESP32_Ultra_03,""Municipalidad"",""1349"",""-140636111111111"",""-757291666666667"""
"ESP32_Ultra_03,""Municipalidad"",""6801"",""-140636111111111"",""-757291666666667"""
"ESP32_Ultra_03,""Municipalidad"",""4607"",""-140636111111111"",""-757291666666667"""
"ESP32_Ultra_03,""Municipalidad"",""5699"",""-140636111111111"",""-757291666666667"""
"ESP32_Ultra_03,""Municipalidad"",""6095"",""-140636111111111"",""-757291666666667"""
"ESP32_Ultra_03,""Municipalidad"",""194"",""-140636111111111"",""-757291666666667"""
"ESP32_Ultra_03,""Municipalidad"",""484"",""-140636111111111"",""-757291666666667"""
"ESP32_Ultra_03,""Municipalidad"",""1351"",""-140636111111111"",""-757291666666667"""
"ESP32_Ultra_03,""Municipalidad"",""254"",""-140636111111111"",""-757291666666667"""
"ESP32_Ultra_03,""Municipalidad"",""7204"",""-140636111111111"",""-757291666666667"""
"ESP32_Ultra_03,""Municipalidad"",""4456"",""-140636111111111"",""-757291666666667"""
"ESP32_Ultra_03,""Municipalidad"",""6001"",""-140636111111111"",""-757291666666667"""
"ESP32_Ultra_03,""Municipalidad"",""4933"",""-140636111111111"",""-757291666666667"""
"ESP32_Ultra_03,""Municipalidad"",""7017"",""-140636111111111"",""-757291666666667"""
"ESP32_Ultra_03,""Municipalidad"",""4053"",""-140636111111111"",""-757291666666667"""
"ESP32_Ultra_03,""Municipalidad"",""5315"",""-140636111111111"",""-757291666666667"""
"ESP32_Ultra_03,""Municipalidad"",""2617"",""-140636111111111"",""-757291666666667"""
"ESP32_Ultra_03,""Municipalidad"",""6869"",""-140636111111111"",""-757291666666667"""
"ESP32_Ultra_03,""Municipalidad"",""925"",""-140636111111111"",""-757291666666667"""
"ESP32_Ultra_03,""Municipalidad"",""6216"",""-140636111111111"",""-757291666666667"""
"ESP32_Ultra_03,""Municipalidad"",""6782"",""-140636111111111"",""-757291666666667"""
"ESP32_Ultra_03,""Municipalidad"",""3611"",""-140636111111111"",""-757291666666667"""
"ESP32_Ultra_03,""Municipalidad"",""3898"",""-140636111111111"",""-757291666666667"""
"ESP32_Ultra_03,""Municipalidad"",""611"",""-140636111111111"",""-757291666666667"""
"ESP32_Ultra_03,""Municipalidad"",""3346"",""-140636111111111"",""-757291666666667"""
"ESP32_Ultra_03,""Municipalidad"",""6948"",""-140636111111111"",""-757291666666667"""
"ESP32_Ultra_03,""Municipalidad"",""1987"",""-140636111111111"",""-757291666666667"""
"ESP32_Ultra_03,""Municipalidad"",""6225"",""-140636111111111"",""-757291666666667"""
"ESP32_Ultra_03,""Municipalidad"",""7111"",""-140636111111111"",""-757291666666667"""
"ESP32_Ultra_03,""Municipalidad"",""2341"",""-140636111111111"",""-757291666666667"""
"ESP32_Ultra_03,""Municipalidad"",""3038"",""-140636111111111"",""-757291666666667"""
"ESP32_Ultra_03,""Municipalidad"",""356"",""-140636111111111"",""-757291666666667"""
"ESP32_Ultra_03,""Municipalidad"",""968"",""-140636111111111"",""-757291666666667"""
"ESP32_Ultra_03,""Municipalidad"",""4737"",""-140636111111111"",""-757291666666667"""
"ESP32_Ultra_03,""Municipalidad"",""3376"",""-140636111111111"",""-757291666666667"""
"ESP32_Ultra_03,""Municipalidad"",""1211"",""-140636111111111"",""-757291666666667"""
"ESP32_Ultra_03,""Municipalidad"",""5576"",""-140636111111111"",""-757291666666667"""
"ESP32_Ultra_03,""Municipalidad"",""4034"",""-140636111111111"",""-757291666666667"""
"ESP32_Ultra_03,""Municipalidad"",""254"",""-140636111111111"",""-757291666666667"""
"ESP32_Ultra_03,""Municipalidad"",""354"",""-140636111111111"",""-757291666666667"""
"ESP32_Ultra_03,""Municipalidad"",""3267"",""-140636111111111"",""-757291666666667"""
"ESP32_Ultra_03,""Municipalidad"",""2523"",""-140636111111111"",""-757291666666667"""
"ESP32_Ultra_03,""Municipalidad"",""1219"",""-140636111111111"",""-757291666666667"""
"ESP32_Ultra_03,""Municipalidad"",""1998"",""-140636111111111"",""-757291666666667"""
"ESP32_Ultra_03,""Municipalidad"",""7127"",""-140636111111111"",""-757291666666667"""
"ESP32_Ultra_03,""Municipalidad"",""5181"",""-140636111111111"",""-757291666666667"""
"ESP32_Ultra_03,""Municipalidad"",""4975"",""-140636111111111"",""-757291666666667"""
"ESP32_Ultra_03,""Municipalidad"",""3586"",""-140636111111111"",""-757291666666667"""
"ESP32_Ultra_03,""Municipalidad"",""8049"",""-140636111111111"",""-757291666666667"""
"ESP32_Ultra_03,""Municipalidad"",""4548"",""-140636111111111"",""-757291666666667"""
"ESP32_Ultra_03,""Municipalidad"",""5614"",""-140636111111111"",""-757291666666667"""
"ESP32_Ultra_03,""Municipalidad"",""583"",""-140636111111111"",""-757291666666667"""
"ESP32_Ultra_03,""Municipalidad"",""615"",""-140636111111111"",""-757291666666667"""
"ESP32_Ultra_03,""Municipalidad"",""809"",""-140636111111111"",""-757291666666667"""
"ESP32_Ultra_03,""Municipalidad"",""5174"",""-140636111111111"",""-757291666666667"""
"ESP32_Ultra_03,""Municipalidad"",""1866"",""-140636111111111"",""-757291666666667"""
"ESP32_Ultra_03,""Municipalidad"",""5673"",""-140636111111111"",""-757291666666667"""
"ESP32_Ultra_03,""Municipalidad"",""6364"",""-140636111111111"",""-757291666666667"""
"ESP32_Ultra_03,""Municipalidad"",""6708"",""-140636111111111"",""-757291666666667"""
"ESP32_Ultra_03,""Municipalidad"",""2926"",""-140636111111111"",""-757291666666667"""
"ESP32_Ultra_03,""Municipalidad"",""1523"",""-140636111111111"",""-757291666666667"""
"ESP32_Ultra_03,""Municipalidad"",""1656"",""-140636111111111"",""-757291666666667"""
"ESP32_Ultra_03,""Municipalidad"",""4652"",""-140636111111111"",""-757291666666667"""
"ESP32_Ultra_03,""Municipalidad"",""3113"",""-140636111111111"",""-757291666666667"""
"ESP32_Ultra_03,""Municipalidad"",""5083"",""-140636111111111"",""-757291666666667"""
"ESP32_Ultra_03,""Municipalidad"",""1934"",""-140636111111111"",""-757291666666667"""
"ESP32_Ultra_03,""Municipalidad"",""4746"",""-140636111111111"",""-757291666666667"""
"ESP32_Ultra_03,""Municipalidad"",""579"",""-140636111111111"",""-757291666666667"""
"ESP32_Ultra_03,""Municipalidad"",""6275"",""-140636111111111"",""-757291666666667"""
"ESP32_Ultra_03,""Municipalidad"",""6753"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""2523"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""3894"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""709"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""4927"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""3408"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""4392"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""2276"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""3023"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""6059"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""5141"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""7461"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""4027"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""4794"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""79"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""749"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""6676"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""7269"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""1994"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""5791"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""4868"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""1963"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""7142"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""2337"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""7612"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""2683"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""3995"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""2194"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""3457"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""2679"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""166"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""4078"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""6795"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""1057"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""6501"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""5044"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""2001"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""636"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""315"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""1846"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""5611"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""7371"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""272"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""4058"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""3817"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""7631"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""297"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""431"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""1108"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""3421"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""7471"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""819"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""1029"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""7529"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""7672"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""7046"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""5921"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""2416"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""975"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""2007"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""219"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""4183"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""6125"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""372"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""3844"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""4203"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""1581"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""5818"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""5624"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""887"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""2356"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""2306"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""388"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""4069"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""296"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""923"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""283"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""6431"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""3716"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""174"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""994"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""3156"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""705"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""5207"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""4224"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""6903"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""3558"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""6161"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""7786"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""4967"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""7764"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""4172"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""1263"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""2588"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""4425"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""2377"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""7455"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""931"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""607"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""3426"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""2728"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""5965"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""4566"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""5892"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""5551"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""2762"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""685"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""6517"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""1126"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""4638"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""1665"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""4825"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""168"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""718"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""5558"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""3953"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""188"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""5345"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""1936"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""6289"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""5307"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""4009"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""4819"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""7416"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""3348"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""1586"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""1253"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""7294"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""3523"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""5951"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""3009"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""6996"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_03,""Municipalidad"",""687"",""-715472222222222"",""-785108333333333"""
"ESP32_Ultra_04,""Estadio"",""3208"",""-120630555555556"",""-771469444444445"""
"ESP32_Ultra_04,""Estadio"",""5143"",""-120630555555556"",""-771469444444445"""
"ESP32_Ultra_04,""Estadio"",""1686"",""-120630555555556"",""-771469444444445"""
"ESP32_Ultra_04,""Estadio"",""2593"",""-120630555555556"",""-771469444444445"""
"ESP32_Ultra_04,""Estadio"",""3514"",""-120630555555556"",""-771469444444445"""
"ESP32_Ultra_04,""Estadio"",""4218"",""-120630555555556"",""-771469444444445"""
"ESP32_Ultra_04,""Estadio"",""2626"",""-120630555555556"",""-771469444444445"""
"ESP32_Ultra_04,""Estadio"",""1376"",""-120630555555556"",""-771469444444445"""
"ESP32_Ultra_04,""Estadio"",""6904"",""-120630555555556"",""-771469444444445"""
"ESP32_Ultra_04,""Estadio"",""4134"",""-120630555555556"",""-771469444444445"""
"ESP32_Ultra_04,""Estadio"",""4267"",""-120630555555556"",""-771469444444445"""
"ESP32_Ultra_04,""Estadio"",""415"",""-120630555555556"",""-771469444444445"""
"ESP32_Ultra_04,""Estadio"",""309"",""-120630555555556"",""-771469444444445"""
"ESP32_Ultra_04,""Estadio"",""7365"",""-120630555555556"",""-771469444444445"""
"ESP32_Ultra_04,""Estadio"",""434"",""-120630555555556"",""-771469444444445"""
"ESP32_Ultra_04,""Estadio"",""1221"",""-120630555555556"",""-771469444444445"""
"ESP32_Ultra_04,""Estadio"",""7443"",""-120630555555556"",""-771469444444445"""
"ESP32_Ultra_04,""Estadio"",""1601"",""-120630555555556"",""-771469444444445"""
"ESP32_Ultra_04,""Estadio"",""6316"",""-120630555555556"",""-771469444444445"""
"ESP32_Ultra_04,""Estadio"",""4246"",""-120630555555556"",""-771469444444445"""
"ESP32_Ultra_04,""Estadio"",""2851"",""-120630555555556"",""-771469444444445"""
"ESP32_Ultra_04,""Estadio"",""1533"",""-120630555555556"",""-771469444444445"""
"ESP32_Ultra_04,""Estadio"",""7579"",""-120630555555556"",""-771469444444445"""
"ESP32_Ultra_04,""Estadio"",""6088"",""-120630555555556"",""-771469444444445"""
"ESP32_Ultra_04,""Estadio"",""4035"",""-120630555555556"",""-771469444444445"""
"ESP32_Ultra_04,""Estadio"",""6161"",""-120630555555556"",""-771469444444445"""
"ESP32_Ultra_04,""Estadio"",""6708"",""-120630555555556"",""-771469444444445"""
"ESP32_Ultra_04,""Estadio"",""4593"",""-120630555555556"",""-771469444444445"""
"ESP32_Ultra_04,""Estadio"",""7023"",""-120630555555556"",""-771469444444445"""
"ESP32_Ultra_04,""Estadio"",""7814"",""-120630555555556"",""-771469444444445"""
"ESP32_Ultra_04,""Estadio"",""597"",""-120630555555556"",""-771469444444445"""
"ESP32_Ultra_04,""Estadio"",""7007"",""-120630555555556"",""-771469444444445"""
"ESP32_Ultra_04,""Estadio"",""3784"",""-120630555555556"",""-771469444444445"""
"ESP32_Ultra_04,""Estadio"",""1837"",""-120630555555556"",""-771469444444445"""
"ESP32_Ultra_04,""Estadio"",""6059"",""-120630555555556"",""-771469444444445"""
"ESP32_Ultra_04,""Estadio"",""7807"",""-120630555555556"",""-771469444444445"""
"ESP32_Ultra_04,""Estadio"",""5794"",""-120630555555556"",""-771469444444445"""
"ESP32_Ultra_04,""Estadio"",""2471"",""-120630555555556"",""-771469444444445"""
"ESP32_Ultra_04,""Estadio"",""4654"",""-120630555555556"",""-771469444444445"""
"ESP32_Ultra_04,""Estadio"",""5233"",""-120630555555556"",""-771469444444445"""
"ESP32_Ultra_04,""Estadio"",""3406"",""-120630555555556"",""-771469444444445"""
"ESP32_Ultra_04,""Estadio"",""6174"",""-120630555555556"",""-771469444444445"""
"ESP32_Ultra_04,""Estadio"",""2513"",""-120630555555556"",""-771469444444445"""
"ESP32_Ultra_04,""Estadio"",""3924"",""-120630555555556"",""-771469444444445"""
"ESP32_Ultra_04,""Estadio"",""4913"",""-120630555555556"",""-771469444444445"""
"ESP32_Ultra_04,""Estadio"",""2021"",""-120630555555556"",""-771469444444445"""
"ESP32_Ultra_04,""Estadio"",""6074"",""-120630555555556"",""-771469444444445"""
"ESP32_Ultra_04,""Estadio"",""1162"",""-120630555555556"",""-771469444444445"""
"ESP32_Ultra_04,""Estadio"",""458"",""-120630555555556"",""-771469444444445"""
"ESP32_Ultra_04,""Estadio"",""2628"",""-120630555555556"",""-771469444444445"""
"ESP32_Ultra_04,""Estadio"",""2951"",""-120630555555556"",""-771469444444445"""
"ESP32_Ultra_04,""Estadio"",""3726"",""-120630555555556"",""-771469444444445"""
"ESP32_Ultra_04,""Estadio"",""41"",""-120630555555556"",""-771469444444445"""
"ESP32_Ultra_04,""Estadio"",""4553"",""-120630555555556"",""-771469444444445"""
"ESP32_Ultra_04,""Estadio"",""649"",""-120630555555556"",""-771469444444445"""
"ESP32_Ultra_04,""Estadio"",""6995"",""-120630555555556"",""-771469444444445"""
"ESP32_Ultra_04,""Estadio"",""4325"",""-120630555555556"",""-771469444444445"""
"ESP32_Ultra_04,""Estadio"",""5885"",""-120630555555556"",""-771469444444445"""
"ESP32_Ultra_04,""Estadio"",""4262"",""-120630555555556"",""-771469444444445"""
"ESP32_Ultra_04,""Estadio"",""3603"",""-120630555555556"",""-771469444444445"""
"ESP32_Ultra_04,""Estadio"",""1269"",""-120630555555556"",""-771469444444445"""
"ESP32_Ultra_04,""Estadio"",""5016"",""-120630555555556"",""-771469444444445"""
"ESP32_Ultra_04,""Estadio"",""3685"",""-120630555555556"",""-771469444444445"""
"ESP32_Ultra_04,""Estadio"",""6555"",""-120630555555556"",""-771469444444445"""
"ESP32_Ultra_04,""Estadio"",""1198"",""-120630555555556"",""-771469444444445"""
"ESP32_Ultra_04,""Estadio"",""5299"",""-120630555555556"",""-771469444444445"""
"ESP32_Ultra_04,""Estadio"",""7887"",""-120630555555556"",""-771469444444445"""
